campaign,source_series,canonical_series,tag_type,raw_name,suggested_canonical,suggested_ko,suggested_ja,suggested_en,aliases,parent_series,subgroup_or_affiliation,source_url,evidence,confidence,action,issue_type,notes
GI_phase_C1,Genshin Impact,Genshin Impact,character,Raiden Shogun,Raiden Shogun,라이덴 쇼군,雷電将軍,Raiden Shogun,"Raiden Shogun,雷電将軍,라이덴 쇼군,Ei,에이",Genshin Impact,,https://genshin-impact.fandom.com/wiki/Raiden_Shogun,공식 한국어 표기 확인. 진명 Ei(에이) alias 포함.,high,applied,new_character,EN canonical. Ei/에이 alias 포함.
GI_phase_C1,Genshin Impact,Genshin Impact,character,Nahida,Nahida,나히다,ナヒーダ,Nahida,"Nahida,ナヒーダ,나히다",Genshin Impact,,https://genshin-impact.fandom.com/wiki/Nahida,공식 한국어 클라이언트 표기 확인. JA=ナヒーダ(음역).,high,applied,new_character,EN canonical.
GI_phase_C1,Genshin Impact,Genshin Impact,character,Furina,Furina,후리나,フリーナ,Furina,"Furina,フリーナ,후리나,Focalors,포칼로스",Genshin Impact,,https://genshin-impact.fandom.com/wiki/Furina,공식 한국어 클라이언트 표기 확인. 진명 Focalors(포칼로스) alias 포함.,high,applied,new_character,EN canonical. Focalors/포칼로스 alias 포함.
GI_phase_C1,Genshin Impact,Genshin Impact,character,Lumine,Lumine,형,蛍,Lumine,"Lumine,蛍,형",Genshin Impact,,https://genshin-impact.fandom.com/wiki/Lumine,여성 주인공. KO=형(螢). '형'은 한국어에서 호칭 의미 혼동 위험 있음.,medium,needs_review,new_character,KO 표기 혼동 위험(형=older brother). 검토 후 결정.
GI_phase_C1,Genshin Impact,Genshin Impact,character,Aether,Aether,공,空,Aether,"Aether,空,공",Genshin Impact,,https://genshin-impact.fandom.com/wiki/Aether,남성 주인공. KO=공(空). '공'은 한국어에서 단독 표기시 의미 혼동 위험 있음.,medium,needs_review,new_character,KO 표기 혼동 위험(공=air/empty). 검토 후 결정.
GI_phase_C1,Genshin Impact,Genshin Impact,character,Kazuha,Kazuha,카즈하,楓原万葉,Kazuha,"Kazuha,楓原万葉,카즈하",Genshin Impact,,,KO 표기 카즈하 확인 필요. JA 풀네임=楓原万葉.,medium,needs_review,new_character,JA 풀네임 alias 확인 필요.
HSR_phase_C1,Honkai: Star Rail,Honkai: Star Rail,character,Kafka,Kafka,카프카,カフカ,Kafka,"Kafka,カフカ,카프카",Honkai: Star Rail,,https://honkai-star-rail.fandom.com/wiki/Kafka,공식 EN/KO/JA 표기 확인. 단순 음역 일치.,high,applied,new_character,EN canonical.
HSR_phase_C1,Honkai: Star Rail,Honkai: Star Rail,character,Blade,Blade,블레이드,刃,Blade,"Blade,刃,블레이드",Honkai: Star Rail,,https://honkai-star-rail.fandom.com/wiki/Blade,공식 한국어 클라이언트 표기 확인. JA=刃(한자).,high,applied,new_character,EN canonical.
HSR_phase_C1,Honkai: Star Rail,Honkai: Star Rail,character,Bronya,Bronya,브로냐,ブローニャ,Bronya,"Bronya,ブローニャ,브로냐",Honkai: Star Rail,,https://honkai-star-rail.fandom.com/wiki/Bronya,HI3 레거시 캐릭터. KO/JA 표기 안정적으로 확립됨.,high,applied,new_character,EN canonical.
HSR_phase_C1,Honkai: Star Rail,Honkai: Star Rail,character,Black Swan,Black Swan,블랙 스완,ブラックスワン,Black Swan,"Black Swan,ブラックスワン,블랙 스완",Honkai: Star Rail,,https://honkai-star-rail.fandom.com/wiki/Black_Swan,공식 한국어 클라이언트 표기 확인.,high,applied,new_character,EN canonical.
HSR_phase_C1,Honkai: Star Rail,Honkai: Star Rail,character,Jingliu,Jingliu,경류,鏡流,Jingliu,"Jingliu,鏡流,경류",Honkai: Star Rail,,https://honkai-star-rail.fandom.com/wiki/Jingliu,공식 한국어 클라이언트 표기 확인. 鏡=경 流=류.,high,applied,new_character,EN canonical.
HSR_phase_C1,Honkai: Star Rail,Honkai: Star Rail,character,Seele,Seele,제레,ゼーレ,Seele,"Seele,ゼーレ,제레",Honkai: Star Rail,,,KO 표기 불확실(제레/질레). prydwen.gg 또는 공식 확인 필요.,medium,needs_review,new_character,KO 표기 불확실.
HSR_phase_C1,Honkai: Star Rail,Honkai: Star Rail,character,Firefly,Firefly,불꽃이,流蛍,Firefly,"Firefly,流蛍",Honkai: Star Rail,,,KO 표기 불확실(불꽃이/류형). 공식 클라이언트 확인 필요.,medium,needs_review,new_character,KO 표기 불확실.
HSR_phase_C1,Honkai: Star Rail,Honkai: Star Rail,character,Ruan Mei,Ruan Mei,완매,阮梅,Ruan Mei,"Ruan Mei,阮梅,완매",Honkai: Star Rail,,,KO 표기 완매 추정. 공식 한국어 클라이언트 확인 필요.,medium,needs_review,new_character,KO 표기 검토 필요.
ZZZ_phase_C1,Zenless Zone Zero,Zenless Zone Zero,character,Nicole Demara,Nicole Demara,니콜 드마라,ニコル・デマーラ,Nicole Demara,"Nicole Demara,ニコル・デマーラ,니콜 드마라,Nicole",Zenless Zone Zero,,https://zenless-zone-zero.fandom.com/wiki/Nicole_Demara,공식 한국어 클라이언트 표기 확인.,high,applied,new_character,EN canonical. Nicole 단축 alias 포함.
ZZZ_phase_C1,Zenless Zone Zero,Zenless Zone Zero,character,Ellen Joe,Ellen Joe,엘런 조,エレン・ジョー,Ellen Joe,"Ellen Joe,エレン・ジョー,엘런 조,Ellen",Zenless Zone Zero,,https://zenless-zone-zero.fandom.com/wiki/Ellen_Joe,공식 한국어 클라이언트 표기 확인.,high,applied,new_character,EN canonical. Ellen 단축 alias 포함.
ZZZ_phase_C1,Zenless Zone Zero,Zenless Zone Zero,character,Yanagi,Yanagi,야나기,柳,Yanagi,"Yanagi,柳,야나기",Zenless Zone Zero,,https://zenless-zone-zero.fandom.com/wiki/Yanagi,일본어 기원 이름. KO=야나기(음역). JA=柳(한자).,high,applied,new_character,EN canonical.
ZZZ_phase_C1,Zenless Zone Zero,Zenless Zone Zero,character,Jane Doe,Jane Doe,제인,ジェーン,Jane Doe,"Jane Doe,ジェーン,제인,Jane",Zenless Zone Zero,,https://zenless-zone-zero.fandom.com/wiki/Jane_Doe,위장명(Jane Doe=신원미상 여성 영어 관용어). 공식 KO=제인 확인.,high,applied,new_character,EN canonical. Jane 단축 alias 포함.
ZZZ_phase_C1,Zenless Zone Zero,Zenless Zone Zero,character,Zhu Yuan,Zhu Yuan,주위안,朱鳶,Zhu Yuan,"Zhu Yuan,朱鳶,주위안",Zenless Zone Zero,,,KO 표기 주위안/주원 불확실. 공식 클라이언트 확인 필요.,medium,needs_review,new_character,KO 표기 불확실.
ZZZ_phase_C1,Zenless Zone Zero,Zenless Zone Zero,character,Rina,Rina,리나,リナ,Rina,"Rina,リナ,리나",Zenless Zone Zero,,,KO/JA 표기 리나 추정. 공식 클라이언트 확인 필요.,medium,needs_review,new_character,KO 표기 검토 필요.
KU_phase_C2,Wuthering Waves,Wuthering Waves,character,Yangyang,Yangyang,양양,秧秧,Yangyang,"Yangyang,秧秧,양양",Wuthering Waves,,https://wutheringwaves.fandom.com/wiki/Yangyang,공식 EN/KO/JA 표기 확인.,high,applied,new_character,EN canonical. KO=양양. JA=秧秧.
KU_phase_C2,Wuthering Waves,Wuthering Waves,character,Chixia,Chixia,치샤,熾霞,Chixia,"Chixia,熾霞,치샤",Wuthering Waves,,https://wutheringwaves.fandom.com/wiki/Chixia,공식 EN/KO/JA 표기 확인.,high,applied,new_character,EN canonical. KO=치샤. JA=熾霞.
KU_phase_C2,Wuthering Waves,Wuthering Waves,character,Baizhi,Baizhi,백지,白芷,Baizhi,"Baizhi,白芷,백지",Wuthering Waves,,https://wutheringwaves.fandom.com/wiki/Baizhi,공식 EN/KO/JA 표기 확인.,high,applied,new_character,EN canonical. KO=백지. JA=白芷.
KU_phase_C2,Wuthering Waves,Wuthering Waves,character,Jiyan,Jiyan,기염,忌炎,Jiyan,"Jiyan,忌炎,기염",Wuthering Waves,,https://wutheringwaves.fandom.com/wiki/Jiyan,공식 EN/KO/JA 표기 확인.,high,applied,new_character,EN canonical. KO=기염. JA=忌炎.
KU_phase_C2,Wuthering Waves,Wuthering Waves,character,Verina,Verina,벨리나,ヴェリーナ,Verina,"Verina,ヴェリーナ,벨리나",Wuthering Waves,,https://wutheringwaves.fandom.com/wiki/Verina,공식 KO/JA 표기 확인.,high,applied,new_character,EN canonical. KO=벨리나. JA=ヴェリーナ.
KU_phase_C2,Wuthering Waves,Wuthering Waves,character,Encore,Encore,앙코,アンコ,Encore,"Encore,アンコ,앙코",Wuthering Waves,,https://wutheringwaves.fandom.com/wiki/Encore,공식 KO/JA 표기 확인.,high,applied,new_character,EN canonical. KO=앙코. JA=アンコ.
KU_phase_C2,Wuthering Waves,Wuthering Waves,character,Calcharo,Calcharo,카카루,カカロ,Calcharo,"Calcharo,カカロ,카카루",Wuthering Waves,,https://wutheringwaves.fandom.com/wiki/Calcharo,공식 KO/JA 표기 확인.,high,applied,new_character,EN canonical. KO=카카루. JA=カカロ.
KU_phase_C2,Wuthering Waves,Wuthering Waves,character,Yinlin,Yinlin,음림,吟霖,Yinlin,"Yinlin,吟霖,음림",Wuthering Waves,,https://wutheringwaves.fandom.com/wiki/Yinlin,공식 KO/JA 표기 확인.,high,applied,new_character,EN canonical. KO=음림. JA=吟霖.
KU_phase_C2,Wuthering Waves,Wuthering Waves,character,Jianxin,Jianxin,감심,鑑心,Jianxin,"Jianxin,鑑心,감심",Wuthering Waves,,https://wutheringwaves.fandom.com/wiki/Jianxin,공식 KO/JA 표기 확인.,high,applied,new_character,EN canonical. KO=감심. JA=鑑心.
KU_phase_C2,Wuthering Waves,Wuthering Waves,character,Lingyang,Lingyang,능양,凌陽,Lingyang,"Lingyang,凌陽,능양",Wuthering Waves,,https://wutheringwaves.fandom.com/wiki/Lingyang,공식 KO/JA 표기 확인.,high,applied,new_character,EN canonical. KO=능양. JA=凌陽.
KU_phase_C2,Wuthering Waves,Wuthering Waves,character,Sanhua,Sanhua,산화,散華,Sanhua,"Sanhua,散華,산화",Wuthering Waves,,https://wutheringwaves.fandom.com/wiki/Sanhua,공식 KO/JA 표기 확인.,high,applied,new_character,EN canonical. KO=산화. JA=散華.
KU_phase_C2,Wuthering Waves,Wuthering Waves,character,Mortefi,Mortefi,모르테피,モルトフィー,Mortefi,"Mortefi,モルトフィー,모르테피",Wuthering Waves,,https://wutheringwaves.fandom.com/wiki/Mortefi,공식 KO/JA 표기 확인.,high,applied,new_character,EN canonical. KO=모르테피. JA=モルトフィー.
KU_phase_C2,Wuthering Waves,Wuthering Waves,character,Danjin,Danjin,단근,丹瑾,Danjin,"Danjin,丹瑾,단근",Wuthering Waves,,https://wutheringwaves.fandom.com/wiki/Danjin,공식 KO/JA 표기 확인.,high,applied,new_character,EN canonical. KO=단근. JA=丹瑾.
KU_phase_C2,Wuthering Waves,Wuthering Waves,character,Aalto,Aalto,알토,アールト,Aalto,"Aalto,アールト,알토",Wuthering Waves,,https://wutheringwaves.fandom.com/wiki/Aalto,공식 KO/JA 표기 확인.,high,applied,new_character,EN canonical. KO=알토. JA=アールト.
KU_phase_C2,Wuthering Waves,Wuthering Waves,character,Taoqi,Taoqi,도기,桃祈,Taoqi,"Taoqi,桃祈,도기",Wuthering Waves,,https://wutheringwaves.fandom.com/wiki/Taoqi,공식 KO/JA 표기 확인.,high,applied,new_character,EN canonical. KO=도기. JA=桃祈.
KU_phase_C2,Wuthering Waves,Wuthering Waves,character,Yuanwu,Yuanwu,연무,淵武,Yuanwu,"Yuanwu,淵武,연무",Wuthering Waves,,https://wutheringwaves.fandom.com/wiki/Yuanwu,공식 KO/JA 표기 확인.,high,applied,new_character,EN canonical. KO=연무. JA=淵武.
KU_phase_C2,Wuthering Waves,Wuthering Waves,character,Jinhsi,Jinhsi,금희,今汐,Jinhsi,"Jinhsi,今汐,금희",Wuthering Waves,,https://wutheringwaves.fandom.com/wiki/Jinhsi,공식 KO/JA 표기 확인.,high,applied,new_character,EN canonical. KO=금희. JA=今汐.
KU_phase_C2,Wuthering Waves,Wuthering Waves,character,Changli,Changli,장리,長離,Changli,"Changli,長離,장리",Wuthering Waves,,https://wutheringwaves.fandom.com/wiki/Changli,공식 KO/JA 표기 확인.,high,applied,new_character,EN canonical. KO=장리. JA=長離.
KU_phase_C2,Wuthering Waves,Wuthering Waves,character,Zhezhi,Zhezhi,절지,折枝,Zhezhi,"Zhezhi,折枝,절지",Wuthering Waves,,https://wutheringwaves.fandom.com/wiki/Zhezhi,공식 KO/JA 표기 확인.,high,applied,new_character,EN canonical. KO=절지. JA=折枝.
KU_phase_C2,Wuthering Waves,Wuthering Waves,character,Xiangli Yao,Xiangli Yao,상리요,相里要,Xiangli Yao,"Xiangli Yao,相里要,상리요",Wuthering Waves,,https://wutheringwaves.fandom.com/wiki/Xiangli_Yao,공식 KO/JA 표기 확인.,high,applied,new_character,EN canonical. KO=상리요. JA=相里要.
KU_phase_C2,Wuthering Waves,Wuthering Waves,character,Shorekeeper,Shorekeeper,파수인,ショアキーパー,Shorekeeper,"Shorekeeper,ショアキーパー,파수인",Wuthering Waves,,https://wutheringwaves.fandom.com/wiki/Shorekeeper,공식 KO=파수인 확인. parent_series 스코프 내 충돌 없음.,high,applied,new_character,EN canonical. KO=파수인. JA=ショアキーパー.
KU_phase_C2,Wuthering Waves,Wuthering Waves,character,Camellya,Camellya,카멜리아,ツバキ,Camellya,"Camellya,ツバキ,カメリア,카멜리아",Wuthering Waves,,https://wutheringwaves.fandom.com/wiki/Camellya,JA 공식 표기=ツバキ(동백). カメリア 음차 alias 병행 등록.,high,applied,new_character,EN canonical. KO=카멜리아. JA=ツバキ(공식)/カメリア(alias).
KU_phase_C2,Wuthering Waves,Wuthering Waves,character,Lumi,Lumi,루미,ルミ,Lumi,"Lumi,ルミ,루미",Wuthering Waves,,https://wutheringwaves.fandom.com/wiki/Lumi,공식 KO/JA 표기 확인.,high,applied,new_character,EN canonical. KO=루미. JA=ルミ.
KU_phase_C2,Wuthering Waves,Wuthering Waves,character,Carlotta,Carlotta,카를로타,カルロッタ,Carlotta,"Carlotta,カルロッタ,카를로타",Wuthering Waves,,https://wutheringwaves.fandom.com/wiki/Carlotta,공식 KO/JA 표기 확인.,high,applied,new_character,EN canonical. KO=카를로타. JA=カルロッタ.
KU_phase_C2,Wuthering Waves,Wuthering Waves,character,Phoebe,Phoebe,피비,フィービー,Phoebe,"Phoebe,フィービー,피비",Wuthering Waves,,https://wutheringwaves.fandom.com/wiki/Phoebe,공식 KO/JA 표기 확인.,high,applied,new_character,EN canonical. KO=피비. JA=フィービー.
KU_phase_C2,Wuthering Waves,Wuthering Waves,character,Cantarella,Cantarella,칸타렐라,カンタレラ,Cantarella,"Cantarella,カンタレラ,칸타렐라",Wuthering Waves,,https://wutheringwaves.fandom.com/wiki/Cantarella,공식 KO/JA 표기 확인.,high,applied,new_character,EN canonical. KO=칸타렐라. JA=カンタレラ.
KU_phase_C2,Wuthering Waves,Wuthering Waves,character,Cartethyia,Cartethyia,카르테시아,カルテジア,Cartethyia,"Cartethyia,カルテジア,카르테시아",Wuthering Waves,,https://wutheringwaves.fandom.com/wiki/Cartethyia,공식 KO/JA 표기 확인.,high,applied,new_character,EN canonical. KO=카르테시아. JA=カルテジア.
KU_phase_C2,Wuthering Waves,Wuthering Waves,character,Lupa,Lupa,루파,ルパ,Lupa,"Lupa,ルパ,루파",Wuthering Waves,,https://wutheringwaves.fandom.com/wiki/Lupa,공식 KO/JA 표기 확인.,high,applied,new_character,EN canonical. KO=루파. JA=ルパ.
KU_phase_C2,Wuthering Waves,Wuthering Waves,character,Rover,Rover,방랑자,,Rover,"Rover,방랑자",Wuthering Waves,,,KO 방랑자는 일반명사. 타 시리즈 충돌 가능.,low,needs_review,new_character,Rover KO 방랑자 일반명사 충돌로 보류.
KU_phase_C2,Wuthering Waves,Wuthering Waves,character,Roccia,Roccia,,ロッチア,Roccia,"Roccia,ロッチア",Wuthering Waves,,,KO 표기 불확실(로코코/로치아 혼재). JA=ロッチア 잠정.,medium,needs_review,new_character,Roccia KO 미확인.
KU_phase_C2,Wuthering Waves,Wuthering Waves,character,Brant,Brant,,ブラント,Brant,"Brant,ブラント",Wuthering Waves,,,KO 표기 불확실(브렌트/브랜트 혼재).,medium,needs_review,new_character,Brant KO 미확인.
KU_phase_C2,Wuthering Waves,Wuthering Waves,character,Zani,Zani,,ザニ,Zani,"Zani,ザニ",Wuthering Waves,,,KO/JA 표기 불확실.,medium,needs_review,new_character,Zani KO/JA 불확실.
KU_phase_C2,Wuthering Waves,Wuthering Waves,character,Ciaccona,Ciaccona,,チャコーナ,Ciaccona,"Ciaccona,チャコーナ",Wuthering Waves,,,이탈리아어 음악 용어 기원. EN/KO/JA 크게 다름. KO 미확인.,medium,needs_review,new_character,Ciaccona KO 미확인.
IM_phase_D,THE iDOLM@STER,Idolmaster,series,THE iDOLM@STER,THE iDOLM@STER,아이돌마스터,アイドルマスター,THE iDOLM@STER,"THE iDOLM@STER,THE IDOLMASTER,アイドルマスター,아이돌마스터,im@s,imas,アイマス,765",THE iDOLM@STER,,https://idolmaster-official.jp/,공식 시리즈. im@s/imas 통칭 확인.,high,needs_review,new_series,정책 변경: Idolmaster 단일 canonical으로 정규화. 하위 작품명은 lower_series/notes로 이동. 기존 applied 상태는 이번 정규화로 needs_review로 전환. lower_series=THE iDOLM@STER; 브랜드별 파일 구조. idolmaster_765.json에 반영.
IM_phase_D,THE iDOLM@STER,Idolmaster,series,THE iDOLM@STER Cinderella Girls,THE iDOLM@STER Cinderella Girls,신데렐라 걸즈,シンデレラガールズ,Cinderella Girls,"THE iDOLM@STER Cinderella Girls,Cinderella Girls,シンデレラガールズ,デレマス,신데렐라 걸즈,데레마스,CG,346",THE iDOLM@STER Cinderella Girls,,https://cinderella.idolmaster.jp/,공식 사이트 확인. デレマス/데레마스 통칭.,high,needs_review,new_series,정책 변경: Idolmaster 단일 canonical으로 정규화. 하위 작품명은 lower_series/notes로 이동. 기존 applied 상태는 이번 정규화로 needs_review로 전환. lower_series=THE iDOLM@STER Cinderella Girls; idolmaster_cinderella_girls.json에 반영.
IM_phase_D,THE iDOLM@STER,Idolmaster,series,THE iDOLM@STER Million Live!,THE iDOLM@STER Million Live!,밀리언 라이브!,ミリオンライブ!,Million Live!,"THE iDOLM@STER Million Live!,Million Live!,ミリオンライブ!,ミリマス,밀리언 라이브!,밀리마스,ML",THE iDOLM@STER Million Live!,,https://millionlive-theaterdays.jp/,공식 사이트 확인. ミリマス/밀리마스 통칭.,high,needs_review,new_series,정책 변경: Idolmaster 단일 canonical으로 정규화. 하위 작품명은 lower_series/notes로 이동. 기존 applied 상태는 이번 정규화로 needs_review로 전환. lower_series=THE iDOLM@STER Million Live!; idolmaster_million_live.json에 반영.
IM_phase_D,THE iDOLM@STER,Idolmaster,series,THE iDOLM@STER SideM,THE iDOLM@STER SideM,사이드M,アイドルマスター SideM,THE iDOLM@STER SideM,"THE iDOLM@STER SideM,SideM,アイドルマスター SideM,사이드M,사이드엠,315",THE iDOLM@STER SideM,,https://sidem.jp/,공식 사이트 확인. 남성 아이돌 브랜드.,high,needs_review,new_series,정책 변경: Idolmaster 단일 canonical으로 정규화. 하위 작품명은 lower_series/notes로 이동. 기존 applied 상태는 이번 정규화로 needs_review로 전환. lower_series=THE iDOLM@STER SideM; idolmaster_sidem.json에 반영.
IM_phase_D,THE iDOLM@STER,Idolmaster,series,THE iDOLM@STER Shiny Colors,THE iDOLM@STER Shiny Colors,샤이니 컬러즈,シャイニーカラーズ,Shiny Colors,"THE iDOLM@STER Shiny Colors,Shiny Colors,シャイニーカラーズ,シャニマス,샤이니 컬러즈,샤니마스,283",THE iDOLM@STER Shiny Colors,,https://shinycolors.idolmaster.jp/,공식 사이트 확인. シャニマス/샤니마스 통칭.,high,needs_review,new_series,정책 변경: Idolmaster 단일 canonical으로 정규화. 하위 작품명은 lower_series/notes로 이동. 기존 applied 상태는 이번 정규화로 needs_review로 전환. lower_series=THE iDOLM@STER Shiny Colors; idolmaster_shiny_colors.json에 반영.
IM_phase_D,Gakuen iDOLM@STER,Idolmaster,series,Gakuen iDOLM@STER,Gakuen iDOLM@STER,학원 아이돌마스터,学園アイドルマスター,Gakuen iDOLM@STER,"Gakuen iDOLM@STER,学園アイドルマスター,学マス,학원 아이돌마스터,학마스",Gakuen iDOLM@STER,,https://gakuen.idolmaster.jp/,공식 사이트 확인. 학원 배경 2024년 신작.,high,needs_review,new_series,정책 변경: Idolmaster 단일 canonical으로 정규화. 하위 작품명은 lower_series/notes로 이동. 기존 applied 상태는 이번 정규화로 needs_review로 전환. lower_series=Gakuen iDOLM@STER; idolmaster_gakuen.json에 반영.
IM_phase_D,THE iDOLM@STER,Idolmaster,group,765PRO,765PRO,765프로,765プロ,765PRO,"765PRO,765프로,765プロ,765プロダクション,765 Production",THE iDOLM@STER,,,765 Production 공식 명칭. 아이마스 원조 사무소.,high,applied,new_group,parent_series=Idolmaster로 수정 완료. 정책 변경: Idolmaster 단일 canonical으로 정규화. 하위 작품명은 lower_series/notes로 이동. 기존 applied 상태는 이번 정규화로 needs_review로 전환. lower_series=THE iDOLM@STER; idolmaster_765.json groups에 반영.
IM_phase_D,THE iDOLM@STER,Idolmaster,group,346PRO,346PRO,346프로,346プロ,346PRO,"346PRO,346프로,346プロ,346プロダクション,346 Production",THE iDOLM@STER Cinderella Girls,,,346 Production 공식 명칭. 데레마스 사무소.,high,applied,new_group,parent_series=Idolmaster로 수정 완료. 정책 변경: Idolmaster 단일 canonical으로 정규화. 하위 작품명은 lower_series/notes로 이동. 기존 applied 상태는 이번 정규화로 needs_review로 전환. lower_series=THE iDOLM@STER Cinderella Girls; idolmaster_cinderella_girls.json groups에 반영.
IM_phase_D,THE iDOLM@STER,Idolmaster,group,765 MILLIONSTARS,765 MILLIONSTARS,765 밀리언스타즈,765ミリオンスターズ,765 MILLIONSTARS,"765 MILLIONSTARS,765 밀리언스타즈,765ミリオンスターズ,MILLIONSTARS",THE iDOLM@STER Million Live!,,,밀리온 라이브 전체 유닛명. JA 공식 표기=765 MILLIONSTARS.,high,applied,new_group,parent_series=Idolmaster로 수정 완료. 정책 변경: Idolmaster 단일 canonical으로 정규화. 하위 작품명은 lower_series/notes로 이동. 기존 applied 상태는 이번 정규화로 needs_review로 전환. lower_series=THE iDOLM@STER Million Live!; idolmaster_million_live.json groups에 반영. ja=765ミリオンスターズ(가나 변환).
IM_phase_D,THE iDOLM@STER,Idolmaster,group,315PRO,315PRO,315프로,315プロ,315PRO,"315PRO,315프로,315プロ,315プロダクション,315 Production",THE iDOLM@STER SideM,,,315 Production 공식 명칭. SideM 사무소.,high,applied,new_group,parent_series=Idolmaster로 수정 완료. 정책 변경: Idolmaster 단일 canonical으로 정규화. 하위 작품명은 lower_series/notes로 이동. 기존 applied 상태는 이번 정규화로 needs_review로 전환. lower_series=THE iDOLM@STER SideM; idolmaster_sidem.json groups에 반영.
IM_phase_D,THE iDOLM@STER,Idolmaster,group,283PRO,283PRO,283프로,283プロ,283PRO,"283PRO,283프로,283プロ,283プロダクション,283 Production",THE iDOLM@STER Shiny Colors,,,283 Production 공식 명칭. 샤이니 컬러즈 사무소.,high,applied,new_group,parent_series=Idolmaster로 수정 완료. 정책 변경: Idolmaster 단일 canonical으로 정규화. 하위 작품명은 lower_series/notes로 이동. 기존 applied 상태는 이번 정규화로 needs_review로 전환. lower_series=THE iDOLM@STER Shiny Colors; idolmaster_shiny_colors.json groups에 반영.
IM_phase_D,Gakuen iDOLM@STER,Idolmaster,group,Hatsuboshi Gakuen,Hatsuboshi Gakuen,하츠보시 학원,初星学園,Hatsuboshi Gakuen,"Hatsuboshi Gakuen,初星学園,하츠보시 학원,초성학원",Gakuen iDOLM@STER,,,初星学園 공식 명칭. 학마스 학원.,high,applied,new_group,parent_series=Idolmaster로 수정 완료. 정책 변경: Idolmaster 단일 canonical으로 정규화. 하위 작품명은 lower_series/notes로 이동. 기존 applied 상태는 이번 정규화로 needs_review로 전환. lower_series=Gakuen iDOLM@STER; idolmaster_gakuen.json groups에 반영.
IM_phase_D,THE iDOLM@STER,Idolmaster,group,765PRO ALLSTARS,765PRO ALLSTARS,765 올스타즈,765PRO ALLSTARS,765PRO ALLSTARS,"765PRO ALLSTARS,765 ALLSTARS,765 올스타즈",THE iDOLM@STER,765PRO,,765프로 전체 집합 유닛. KO 표기 불확실.,medium,candidate,new_group,lower_series=THE iDOLM@STER; KO 공식명 미확인. 후속 Phase에서 검토.
IM_phase_D,THE iDOLM@STER,Idolmaster,group,New Generations,New Generations,뉴 제너레이션즈,ニュージェネレーションズ,New Generations,"New Generations,ニュージェネレーションズ,뉴 제너레이션즈,뉴제네",THE iDOLM@STER Cinderella Girls,346PRO,,시마무라 우즈키/시부야 린/혼다 미오 트리오.,high,candidate,new_group,lower_series=THE iDOLM@STER Cinderella Girls; 대표 유닛. KO 통용 표기 확인 필요.
IM_phase_D,THE iDOLM@STER,Idolmaster,group,Triad Primus,Triad Primus,트라이아드 프리무스,トライアドプリムス,Triad Primus,"Triad Primus,トライアドプリムス,트라이아드 프리무스",THE iDOLM@STER Cinderella Girls,346PRO,,데레마스 쿨 속성 대표 유닛.,medium,candidate,new_group,lower_series=THE iDOLM@STER Cinderella Girls; KO 공식명 미확인.
IM_phase_D,THE iDOLM@STER,Idolmaster,group,Candy Island,Candy Island,캔디 아일랜드,キャンディアイランド,Candy Island,"Candy Island,CANDY ISLAND,キャンディアイランド,캔디 아일랜드",THE iDOLM@STER Cinderella Girls,346PRO,,데레마스 큐트 속성 대표 유닛.,medium,candidate,new_group,lower_series=THE iDOLM@STER Cinderella Girls; KO 공식명 미확인.
IM_phase_D,THE iDOLM@STER,Idolmaster,group,illumination STARS,illumination STARS,일루미네이션 스타즈,イルミネーションスターズ,illumination STARS,"illumination STARS,イルミネーションスターズ,일루미네이션 스타즈",THE iDOLM@STER Million Live!,765 MILLIONSTARS,,밀리온 라이브 리더 유닛.,medium,candidate,new_group,lower_series=THE iDOLM@STER Million Live!; KO 공식명 미확인.
IM_phase_D,THE iDOLM@STER,Idolmaster,group,ALSTROEMERIA,ALSTROEMERIA,알스트로메리아,アルストロメリア,ALSTROEMERIA,"ALSTROEMERIA,アルストロメリア,알스트로메리아",THE iDOLM@STER Shiny Colors,283PRO,,샤이니 컬러즈 대표 유닛.,high,candidate,new_group,lower_series=THE iDOLM@STER Shiny Colors; KO 공식명 미확인.
IM_phase_D,THE iDOLM@STER,Idolmaster,group,illumination STARS (SC),illumination STARS,일루미네이션 스타즈,イルミネーションスターズ,illumination STARS,"illumination STARS,イルミネーションスターズ",THE iDOLM@STER Shiny Colors,283PRO,,샤이니 컬러즈 유닛. 밀리마스와 이름 동일하므로 parent_series로 구분 필요.,medium,needs_review,new_group,lower_series=THE iDOLM@STER Shiny Colors; 동명 유닛 충돌 위험. parent_series 스코프 처리 필요.
IM_phase_D,THE iDOLM@STER,Idolmaster,group,L'Antica,L'Antica,란티카,アンティーカ,L'Antica,"L'Antica,アンティーカ,란티카,l'antica",THE iDOLM@STER Shiny Colors,283PRO,,샤이니 컬러즈 유닛.,high,candidate,new_group,lower_series=THE iDOLM@STER Shiny Colors; KO 공식명 미확인. apostrophe 포함 alias 처리 필요.
IM_phase_D,THE iDOLM@STER,Idolmaster,group,Straylight,Straylight,스트레이라이트,ストレイライト,Straylight,"Straylight,ストレイライト,스트레이라이트",THE iDOLM@STER Shiny Colors,283PRO,,샤이니 컬러즈 유닛.,high,candidate,new_group,lower_series=THE iDOLM@STER Shiny Colors; KO 공식명 미확인.
